NodeName=node128|Arch=x86_64|CoresPerSocket=10|CPUAlloc=0|CPUErr=0|CPUTot=20|CPULoad=0.01|AvailableFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|ActiveFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|Gres=(null)|NodeAddr=node128|NodeHostName=node128|Version=17.02|OS=Linux|RealMemory=64156|AllocMem=0|FreeMem=60450|Sockets=2|Boards=1|State=IDLE|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=N/A|MCS_label=N/A|Partitions=esp1|BootTime=2019-10-16T03:53:47|SlurmdStartTime=2020-03-06T14:56:36|CfgTRES=cpu=20,mem=64156M|AllocTRES=|CapWatts=n/a|CurrentWatts=30|LowestJoules=149844|ConsumedJoules=15983016|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node131|Arch=x86_64|CoresPerSocket=10|CPUAlloc=20|CPUErr=0|CPUTot=20|CPULoad=20.06|AvailableFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|ActiveFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|Gres=(null)|NodeAddr=node131|NodeHostName=node131|Version=17.02|OS=Linux|RealMemory=64156|AllocMem=0|FreeMem=40834|Sockets=2|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=ragbaoye(1000)|MCS_label=N/A|Partitions=long|BootTime=2019-10-17T14:54:35|SlurmdStartTime=2020-03-06T14:56:36|CfgTRES=cpu=20,mem=64156M|AllocTRES=cpu=20|CapWatts=n/a|CurrentWatts=212|LowestJoules=106979|ConsumedJoules=76722308|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node132|Arch=x86_64|CoresPerSocket=10|CPUAlloc=0|CPUErr=0|CPUTot=20|CPULoad=0.01|AvailableFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|ActiveFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|Gres=(null)|NodeAddr=node132|NodeHostName=node132|Version=17.02|OS=Linux|RealMemory=64156|AllocMem=0|FreeMem=61879|Sockets=2|Boards=1|State=IDLE+DRAIN|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=N/A|MCS_label=N/A|Partitions=long|BootTime=2020-02-17T15:36:42|SlurmdStartTime=2020-03-06T14:56:36|CfgTRES=cpu=20,mem=64156M|AllocTRES=|CapWatts=n/a|CurrentWatts=33|LowestJoules=149126|ConsumedJoules=19448683|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s|Reason=HD|problems|[root@2020-02-17T10:40:02]
NodeName=node133|Arch=x86_64|CoresPerSocket=10|CPUAlloc=0|CPUErr=0|CPUTot=20|CPULoad=0.02|AvailableFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|ActiveFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|Gres=(null)|NodeAddr=node133|NodeHostName=node133|Version=17.02|OS=Linux|RealMemory=64156|AllocMem=0|FreeMem=58320|Sockets=2|Boards=1|State=IDLE+DRAIN|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=N/A|MCS_label=N/A|Partitions=long|BootTime=2019-10-17T14:54:40|SlurmdStartTime=2020-03-06T14:56:37|CfgTRES=cpu=20,mem=64156M|AllocTRES=|CapWatts=n/a|CurrentWatts=29|LowestJoules=134122|ConsumedJoules=16314281|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s|Reason=Low|RealMemory|[root@2019-04-24T11:38:06]
NodeName=node134|Arch=x86_64|CoresPerSocket=10|CPUAlloc=0|CPUErr=0|CPUTot=20|CPULoad=0.04|AvailableFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|ActiveFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|Gres=(null)|NodeAddr=node134|NodeHostName=node134|Version=17.02|OS=Linux|RealMemory=64156|AllocMem=0|FreeMem=62833|Sockets=2|Boards=1|State=IDLE+DRAIN|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=N/A|MCS_label=N/A|Partitions=long|BootTime=2020-03-06T11:30:15|SlurmdStartTime=2020-03-06T14:56:37|CfgTRES=cpu=20,mem=64156M|AllocTRES=|CapWatts=n/a|CurrentWatts=28|LowestJoules=78100|ConsumedJoules=19010896|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s|Reason=Error|[root@2020-03-06T11:32:27]
NodeName=node135|Arch=x86_64|CoresPerSocket=10|CPUAlloc=20|CPUErr=0|CPUTot=20|CPULoad=19.07|AvailableFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|ActiveFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|Gres=(null)|NodeAddr=node135|NodeHostName=node135|Version=17.02|OS=Linux|RealMemory=64156|AllocMem=0|FreeMem=54678|Sockets=2|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=nseriani(6623)|MCS_label=N/A|Partitions=long|BootTime=2019-10-17T14:54:34|SlurmdStartTime=2020-03-06T14:56:39|CfgTRES=cpu=20,mem=64156M|AllocTRES=cpu=20|CapWatts=n/a|CurrentWatts=197|LowestJoules=132910|ConsumedJoules=107293177|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node136|Arch=x86_64|CoresPerSocket=10|CPUAlloc=20|CPUErr=0|CPUTot=20|CPULoad=19.10|AvailableFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|ActiveFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|Gres=(null)|NodeAddr=node136|NodeHostName=node136|Version=17.02|OS=Linux|RealMemory=64156|AllocMem=0|FreeMem=54627|Sockets=2|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=nseriani(6623)|MCS_label=N/A|Partitions=long|BootTime=2019-10-17T14:54:37|SlurmdStartTime=2020-03-06T14:56:39|CfgTRES=cpu=20,mem=64156M|AllocTRES=cpu=20|CapWatts=n/a|CurrentWatts=202|LowestJoules=62967|ConsumedJoules=109541939|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node137|Arch=x86_64|CoresPerSocket=10|CPUAlloc=20|CPUErr=0|CPUTot=20|CPULoad=1.01|AvailableFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|ActiveFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|Gres=(null)|NodeAddr=node137|NodeHostName=node137|Version=17.02|OS=Linux|RealMemory=64156|AllocMem=0|FreeMem=60676|Sockets=2|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=vvitale(10087)|MCS_label=N/A|Partitions=long|BootTime=2019-12-10T09:45:28|SlurmdStartTime=2020-03-06T14:56:39|CfgTRES=cpu=20,mem=64156M|AllocTRES=cpu=20|CapWatts=n/a|CurrentWatts=95|LowestJoules=73054|ConsumedJoules=119686058|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node138|Arch=x86_64|CoresPerSocket=10|CPUAlloc=20|CPUErr=0|CPUTot=20|CPULoad=19.15|AvailableFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|ActiveFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|Gres=(null)|NodeAddr=node138|NodeHostName=node138|Version=17.02|OS=Linux|RealMemory=64156|AllocMem=0|FreeMem=54512|Sockets=2|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=nseriani(6623)|MCS_label=N/A|Partitions=long|BootTime=2019-10-17T14:54:39|SlurmdStartTime=2020-03-06T14:56:38|CfgTRES=cpu=20,mem=64156M|AllocTRES=cpu=20|CapWatts=n/a|CurrentWatts=219|LowestJoules=94591|ConsumedJoules=119059312|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node139|Arch=x86_64|CoresPerSocket=8|CPUAlloc=0|CPUErr=0|CPUTot=16|CPULoad=0.01|AvailableFeatures=infiniband,32gb,sandybridge-ep,e5-2650|ActiveFeatures=infiniband,32gb,sandybridge-ep,e5-2650|Gres=(null)|NodeAddr=node139|NodeHostName=node139|Version=17.02|OS=Linux|RealMemory=31955|AllocMem=0|FreeMem=31010|Sockets=2|Boards=1|State=IDLE|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=N/A|MCS_label=N/A|Partitions=long|BootTime=2019-10-17T14:54:09|SlurmdStartTime=2020-03-06T14:56:37|CfgTRES=cpu=16,mem=31955M|AllocTRES=|CapWatts=n/a|CurrentWatts=26|LowestJoules=103916|ConsumedJoules=46092211|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node140|Arch=x86_64|CoresPerSocket=8|CPUAlloc=0|CPUErr=0|CPUTot=16|CPULoad=0.01|AvailableFeatures=infiniband,32gb,sandybridge-ep,e5-2650|ActiveFeatures=infiniband,32gb,sandybridge-ep,e5-2650|Gres=(null)|NodeAddr=node140|NodeHostName=node140|Version=17.02|OS=Linux|RealMemory=31920|AllocMem=0|FreeMem=29758|Sockets=2|Boards=1|State=IDLE|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=N/A|MCS_label=N/A|Partitions=long|BootTime=2019-10-16T21:05:16|SlurmdStartTime=2020-03-06T14:56:37|CfgTRES=cpu=16,mem=31920M|AllocTRES=|CapWatts=n/a|CurrentWatts=27|LowestJoules=127748|ConsumedJoules=22913292|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node141|Arch=x86_64|CoresPerSocket=8|CPUAlloc=0|CPUErr=0|CPUTot=16|CPULoad=0.01|AvailableFeatures=infiniband,32gb,sandybridge-ep,e5-2650|ActiveFeatures=infiniband,32gb,sandybridge-ep,e5-2650|Gres=(null)|NodeAddr=node141|NodeHostName=node141|Version=17.02|OS=Linux|RealMemory=31920|AllocMem=0|FreeMem=30061|Sockets=2|Boards=1|State=IDLE|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=N/A|MCS_label=N/A|Partitions=long|BootTime=2019-10-16T21:05:17|SlurmdStartTime=2020-03-06T14:56:37|CfgTRES=cpu=16,mem=31920M|AllocTRES=|CapWatts=n/a|CurrentWatts=27|LowestJoules=139996|ConsumedJoules=18430684|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node142|Arch=x86_64|CoresPerSocket=8|CPUAlloc=0|CPUErr=0|CPUTot=16|CPULoad=0.01|AvailableFeatures=infiniband,32gb,sandybridge-ep,e5-2650|ActiveFeatures=infiniband,32gb,sandybridge-ep,e5-2650|Gres=(null)|NodeAddr=node142|NodeHostName=node142|Version=17.02|OS=Linux|RealMemory=31920|AllocMem=0|FreeMem=29512|Sockets=2|Boards=1|State=IDLE|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=N/A|MCS_label=N/A|Partitions=long|BootTime=2019-10-16T21:04:53|SlurmdStartTime=2020-03-06T14:56:37|CfgTRES=cpu=16,mem=31920M|AllocTRES=|CapWatts=n/a|CurrentWatts=23|LowestJoules=32583|ConsumedJoules=15556802|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node143|Arch=x86_64|CoresPerSocket=8|CPUAlloc=0|CPUErr=0|CPUTot=16|CPULoad=0.01|AvailableFeatures=infiniband,32gb,sandybridge-ep,e5-2650|ActiveFeatures=infiniband,32gb,sandybridge-ep,e5-2650|Gres=(null)|NodeAddr=node143|NodeHostName=node143|Version=17.02|OS=Linux|RealMemory=31920|AllocMem=0|FreeMem=29727|Sockets=2|Boards=1|State=IDLE|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=N/A|MCS_label=N/A|Partitions=long|BootTime=2019-10-16T21:05:16|SlurmdStartTime=2020-03-06T14:56:37|CfgTRES=cpu=16,mem=31920M|AllocTRES=|CapWatts=n/a|CurrentWatts=27|LowestJoules=97849|ConsumedJoules=18132257|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node144|Arch=x86_64|CoresPerSocket=8|CPUAlloc=0|CPUErr=0|CPUTot=16|CPULoad=0.02|AvailableFeatures=infiniband,32gb,sandybridge-ep,e5-2650|ActiveFeatures=infiniband,32gb,sandybridge-ep,e5-2650|Gres=(null)|NodeAddr=node144|NodeHostName=node144|Version=17.02|OS=Linux|RealMemory=31920|AllocMem=0|FreeMem=29917|Sockets=2|Boards=1|State=IDLE|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=N/A|MCS_label=N/A|Partitions=long|BootTime=2019-10-16T21:05:20|SlurmdStartTime=2020-03-06T14:56:37|CfgTRES=cpu=16,mem=31920M|AllocTRES=|CapWatts=n/a|CurrentWatts=25|LowestJoules=81555|ConsumedJoules=15802513|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node145|Arch=x86_64|CoresPerSocket=8|CPUAlloc=0|CPUErr=0|CPUTot=16|CPULoad=0.01|AvailableFeatures=infiniband,32gb,sandybridge-ep,e5-2650|ActiveFeatures=infiniband,32gb,sandybridge-ep,e5-2650|Gres=(null)|NodeAddr=node145|NodeHostName=node145|Version=17.02|OS=Linux|RealMemory=31920|AllocMem=0|FreeMem=29893|Sockets=2|Boards=1|State=IDLE|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=N/A|MCS_label=N/A|Partitions=long|BootTime=2019-10-16T21:05:21|SlurmdStartTime=2020-03-06T14:56:37|CfgTRES=cpu=16,mem=31920M|AllocTRES=|CapWatts=n/a|CurrentWatts=25|LowestJoules=155513|ConsumedJoules=16024440|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node146|Arch=x86_64|CoresPerSocket=8|CPUAlloc=0|CPUErr=0|CPUTot=16|CPULoad=0.01|AvailableFeatures=infiniband,32gb,sandybridge-ep,e5-2650|ActiveFeatures=infiniband,32gb,sandybridge-ep,e5-2650|Gres=(null)|NodeAddr=node146|NodeHostName=node146|Version=17.02|OS=Linux|RealMemory=31920|AllocMem=0|FreeMem=29924|Sockets=2|Boards=1|State=IDLE|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=N/A|MCS_label=N/A|Partitions=long|BootTime=2019-10-16T21:05:23|SlurmdStartTime=2020-03-06T14:56:37|CfgTRES=cpu=16,mem=31920M|AllocTRES=|CapWatts=n/a|CurrentWatts=26|LowestJoules=139420|ConsumedJoules=16497830|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node147|Arch=x86_64|CoresPerSocket=8|CPUAlloc=0|CPUErr=0|CPUTot=16|CPULoad=0.02|AvailableFeatures=infiniband,32gb,sandybridge-ep,e5-2650|ActiveFeatures=infiniband,32gb,sandybridge-ep,e5-2650|Gres=(null)|NodeAddr=node147|NodeHostName=node147|Version=17.02|OS=Linux|RealMemory=31920|AllocMem=0|FreeMem=29775|Sockets=2|Boards=1|State=IDLE|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=N/A|MCS_label=N/A|Partitions=long|BootTime=2019-10-16T21:05:20|SlurmdStartTime=2020-03-06T14:56:37|CfgTRES=cpu=16,mem=31920M|AllocTRES=|CapWatts=n/a|CurrentWatts=22|LowestJoules=208204|ConsumedJoules=14920581|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node148|Arch=x86_64|CoresPerSocket=8|CPUAlloc=0|CPUErr=0|CPUTot=16|CPULoad=0.03|AvailableFeatures=infiniband,32gb,sandybridge-ep,e5-2650|ActiveFeatures=infiniband,32gb,sandybridge-ep,e5-2650|Gres=(null)|NodeAddr=node148|NodeHostName=node148|Version=17.02|OS=Linux|RealMemory=31920|AllocMem=0|FreeMem=29471|Sockets=2|Boards=1|State=IDLE|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=N/A|MCS_label=N/A|Partitions=long|BootTime=2019-10-17T14:15:20|SlurmdStartTime=2020-03-06T14:56:37|CfgTRES=cpu=16,mem=31920M|AllocTRES=|CapWatts=n/a|CurrentWatts=26|LowestJoules=128075|ConsumedJoules=16452571|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node149|Arch=x86_64|CoresPerSocket=10|CPUAlloc=20|CPUErr=0|CPUTot=20|CPULoad=20.13|AvailableFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|ActiveFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|Gres=(null)|NodeAddr=node149|NodeHostName=node149|Version=17.02|OS=Linux|RealMemory=64156|AllocMem=0|FreeMem=53680|Sockets=2|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=nseriani(6623)|MCS_label=N/A|Partitions=long|BootTime=2019-10-17T11:17:07|SlurmdStartTime=2020-03-06T14:56:40|CfgTRES=cpu=20,mem=64156M|AllocTRES=cpu=20|CapWatts=n/a|CurrentWatts=196|LowestJoules=102246|ConsumedJoules=92639295|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node150|Arch=x86_64|CoresPerSocket=10|CPUAlloc=0|CPUErr=0|CPUTot=20|CPULoad=1.11|AvailableFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|ActiveFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|Gres=(null)|NodeAddr=node150|NodeHostName=node150|Version=17.02|OS=Linux|RealMemory=64156|AllocMem=0|FreeMem=60999|Sockets=2|Boards=1|State=IDLE|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=N/A|MCS_label=N/A|Partitions=long|BootTime=2019-10-17T11:17:08|SlurmdStartTime=2020-03-06T14:56:40|CfgTRES=cpu=20,mem=64156M|AllocTRES=|CapWatts=n/a|CurrentWatts=35|LowestJoules=153265|ConsumedJoules=104720616|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node151|Arch=x86_64|CoresPerSocket=10|CPUAlloc=0|CPUErr=0|CPUTot=20|CPULoad=1.12|AvailableFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|ActiveFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|Gres=(null)|NodeAddr=node151|NodeHostName=node151|Version=17.02|OS=Linux|RealMemory=64156|AllocMem=0|FreeMem=63095|Sockets=2|Boards=1|State=IDLE|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=N/A|MCS_label=N/A|Partitions=long|BootTime=2019-10-17T11:17:05|SlurmdStartTime=2020-03-06T14:56:39|CfgTRES=cpu=20,mem=64156M|AllocTRES=|CapWatts=n/a|CurrentWatts=49|LowestJoules=109784|ConsumedJoules=103470258|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node152|Arch=x86_64|CoresPerSocket=10|CPUAlloc=20|CPUErr=0|CPUTot=20|CPULoad=20.17|AvailableFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|ActiveFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|Gres=(null)|NodeAddr=node152|NodeHostName=node152|Version=17.02|OS=Linux|RealMemory=64156|AllocMem=0|FreeMem=53727|Sockets=2|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=nseriani(6623)|MCS_label=N/A|Partitions=long|BootTime=2019-10-17T11:17:10|SlurmdStartTime=2020-03-06T14:56:40|CfgTRES=cpu=20,mem=64156M|AllocTRES=cpu=20|CapWatts=n/a|CurrentWatts=188|LowestJoules=161259|ConsumedJoules=104815545|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node153|Arch=x86_64|CoresPerSocket=10|CPUAlloc=20|CPUErr=0|CPUTot=20|CPULoad=20.19|AvailableFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|ActiveFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|Gres=(null)|NodeAddr=node153|NodeHostName=node153|Version=17.02|OS=Linux|RealMemory=64156|AllocMem=0|FreeMem=54106|Sockets=2|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=nseriani(6623)|MCS_label=N/A|Partitions=long|BootTime=2019-10-17T14:55:09|SlurmdStartTime=2020-03-06T14:56:40|CfgTRES=cpu=20,mem=64156M|AllocTRES=cpu=20|CapWatts=n/a|CurrentWatts=190|LowestJoules=116960|ConsumedJoules=111268110|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node154|Arch=x86_64|CoresPerSocket=10|CPUAlloc=20|CPUErr=0|CPUTot=20|CPULoad=20.14|AvailableFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|ActiveFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|Gres=(null)|NodeAddr=node154|NodeHostName=node154|Version=17.02|OS=Linux|RealMemory=64156|AllocMem=0|FreeMem=53900|Sockets=2|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=nseriani(6623)|MCS_label=N/A|Partitions=long|BootTime=2019-10-17T14:55:08|SlurmdStartTime=2020-03-06T14:56:40|CfgTRES=cpu=20,mem=64156M|AllocTRES=cpu=20|CapWatts=n/a|CurrentWatts=190|LowestJoules=169636|ConsumedJoules=112449950|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node155|Arch=x86_64|CoresPerSocket=10|CPUAlloc=20|CPUErr=0|CPUTot=20|CPULoad=20.22|AvailableFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|ActiveFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|Gres=(null)|NodeAddr=node155|NodeHostName=node155|Version=17.02|OS=Linux|RealMemory=64156|AllocMem=0|FreeMem=54332|Sockets=2|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=nseriani(6623)|MCS_label=N/A|Partitions=long|BootTime=2019-10-17T14:55:09|SlurmdStartTime=2020-03-06T14:56:40|CfgTRES=cpu=20,mem=64156M|AllocTRES=cpu=20|CapWatts=n/a|CurrentWatts=191|LowestJoules=196102|ConsumedJoules=112869275|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node156|Arch=x86_64|CoresPerSocket=10|CPUAlloc=0|CPUErr=0|CPUTot=20|CPULoad=1.11|AvailableFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|ActiveFeatures=infiniband,64gb,ivybridge-ep,e5-2680v2|Gres=(null)|NodeAddr=node156|NodeHostName=node156|Version=17.02|OS=Linux|RealMemory=64156|AllocMem=0|FreeMem=62109|Sockets=2|Boards=1|State=IDLE|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=N/A|MCS_label=N/A|Partitions=long|BootTime=2019-10-17T14:55:23|SlurmdStartTime=2020-03-06T14:56:41|CfgTRES=cpu=20,mem=64156M|AllocTRES=|CapWatts=n/a|CurrentWatts=36|LowestJoules=196080|ConsumedJoules=108841869|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node161|Arch=x86_64|CoresPerSocket=1|CPUAlloc=40|CPUErr=0|CPUTot=40|CPULoad=15.58|AvailableFeatures=omnipart,192,broadwell-ep,e5-2640v4|ActiveFeatures=omnipart,192,broadwell-ep,e5-2640v4|Gres=(null)|NodeAddr=node161|NodeHostName=node161|Version=17.02|OS=Linux|RealMemory=192960|AllocMem=0|FreeMem=173968|Sockets=40|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=emoharra(8838)|MCS_label=N/A|Partitions=cmsp|BootTime=2019-10-17T13:40:30|SlurmdStartTime=2020-03-06T14:56:35|CfgTRES=cpu=40,mem=192960M|AllocTRES=cpu=40|CapWatts=n/a|CurrentWatts=172|LowestJoules=577515|ConsumedJoules=90387931|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node162|Arch=x86_64|CoresPerSocket=1|CPUAlloc=40|CPUErr=0|CPUTot=40|CPULoad=19.90|AvailableFeatures=omnipart,192,broadwell-ep,e5-2640v4|ActiveFeatures=omnipart,192,broadwell-ep,e5-2640v4|Gres=(null)|NodeAddr=node162|NodeHostName=node162|Version=17.02|OS=Linux|RealMemory=192960|AllocMem=0|FreeMem=178110|Sockets=40|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=pdelcomp(8309)|MCS_label=N/A|Partitions=cmsp|BootTime=2019-10-17T13:40:31|SlurmdStartTime=2020-03-06T14:56:35|CfgTRES=cpu=40,mem=192960M|AllocTRES=cpu=40|CapWatts=n/a|CurrentWatts=204|LowestJoules=510430|ConsumedJoules=96450167|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node163|Arch=x86_64|CoresPerSocket=1|CPUAlloc=40|CPUErr=0|CPUTot=40|CPULoad=18.03|AvailableFeatures=omnipart,192,broadwell-ep,e5-2640v4|ActiveFeatures=omnipart,192,broadwell-ep,e5-2640v4|Gres=(null)|NodeAddr=node163|NodeHostName=node163|Version=17.02|OS=Linux|RealMemory=192960|AllocMem=0|FreeMem=185964|Sockets=40|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=rkhasseh(9917)|MCS_label=N/A|Partitions=cmsp|BootTime=2019-10-17T11:23:36|SlurmdStartTime=2020-03-06T14:56:35|CfgTRES=cpu=40,mem=192960M|AllocTRES=cpu=40|CapWatts=n/a|CurrentWatts=142|LowestJoules=474416|ConsumedJoules=101116520|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
NodeName=node164|Arch=x86_64|CoresPerSocket=1|CPUAlloc=40|CPUErr=0|CPUTot=40|CPULoad=18.01|AvailableFeatures=omnipart,192,broadwell-ep,e5-2640v4|ActiveFeatures=omnipart,192,broadwell-ep,e5-2640v4|Gres=(null)|NodeAddr=node164|NodeHostName=node164|Version=17.02|OS=Linux|RealMemory=192960|AllocMem=0|FreeMem=185967|Sockets=40|Boards=1|State=ALLOCATED|ThreadsPerCore=1|TmpDisk=9951|Weight=1|Owner=rkhasseh(9917)|MCS_label=N/A|Partitions=cmsp|BootTime=2019-10-17T11:23:36|SlurmdStartTime=2020-03-06T14:56:35|CfgTRES=cpu=40,mem=192960M|AllocTRES=cpu=40|CapWatts=n/a|CurrentWatts=144|LowestJoules=673336|ConsumedJoules=100581620|ExtSensorsJoules=n/s|ExtSensorsWatts=0|ExtSensorsTemp=n/s
